system:index,elevation_m,flood_label,rainfall_mm,river_proximity,slope_deg,.geo
1178,353,0,84.83826321613645,1,4.176092134506806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1179,136,0,284.2944365753482,1,0.5566958996191725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1181,217,0,48.734688771888614,1,0.033475488059580595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1183,219,0,38.25790394822252,1,0.05796816388249772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1185,222,0,110.4280423262826,1,0.12842159484642915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1186,182,0,0.11822322756052017,1,0.16618921698254077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1187,328,0,35.56651602475904,1,0.5995560640563502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1188,549,0,95.26343548677687,1,0.3155445118969382,"{""type"":""MultiPoint"",""coordinates"":[]}"
1189,391,0,327.1086480463564,1,0.3984608075527041,"{""type"":""MultiPoint"",""coordinates"":[]}"
1192,288,0,481.5482743452587,1,0.12786083548100302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1193,289,0,16.22036440204829,1,1.8980666861622528,"{""type"":""MultiPoint"",""coordinates"":[]}"
1196,156,0,292.41433767817216,1,0.043783992656023396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1199,582,0,3.5175882153229665,1,0.3912971141196575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1201,248,0,59.99359989351069,1,0.04421876847121991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1202,390,0,104.0047987760122,1,0.34262385652584687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1203,388,0,0.11569187743589282,1,5.6240301433815105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1204,270,0,17.404157717085546,1,0.2738385047838569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1205,328,0,283.0771633600234,1,0.09246646591775155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1207,108,0,33.99881796509154,1,0.21238979543895184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1209,114,0,79.10074697137935,1,0.1572503078265978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1212,196,0,159.29176650225418,1,0.05796816388249772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1215,35,0,0.3223698395304382,1,0.0825178602149784,"{""type"":""MultiPoint"",""coordinates"":[]}"
1216,487,0,21.022566488707753,1,3.305479321895619,"{""type"":""MultiPoint"",""coordinates"":[]}"
1217,209,0,5.4635971039533615,1,0.05796816388249772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1218,648,0,1.5711028575897217,1,0.1479596633373109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1220,293,0,17.016128988543905,1,0.18678811152221278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1222,257,0,13.07861722560483,1,0.09300403348328183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223,232,0,97.2196940494989,1,0.3386517321100049,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224,340,0,0.0,1,0.20547129981771162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1226,158,0,3.062177503714338,1,0.70957238162385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1228,1067,0,156.1106497733942,1,7.409738955373763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1230,203,0,28.35923349816045,1,0.4235378135891055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1232,92,0,0.5150396642275155,1,0.11971081874532867,"{""type"":""MultiPoint"",""coordinates"":[]}"
1236,368,0,275.5633581631524,1,0.7856275058236311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1237,350,0,2.7867400282993913,1,0.5214112871101638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238,196,0,218.44229126512073,1,0.4014629231147078,"{""type"":""MultiPoint"",""coordinates"":[]}"
1239,587,0,39.53269734501099,1,2.917462529870912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1240,478,0,7.663142011500895,1,0.534634198422363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1242,418,0,1.0591898464190308,1,0.3566437403692486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1243,193,0,447.03998328863963,1,0.3655958564058384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1244,26,0,23.860906742862426,1,0.4135459213084296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1246,120,0,465.874514826397,1,0.043697777232642884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1247,250,0,231.28478245389869,1,0.08488654955743435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1248,47,0,152.40418550826143,1,0.057968163882486136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1252,49,0,23.61757370128272,1,0.22396049708964422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1254,664,0,7.367190355435014,1,0.4725718190580039,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256,234,0,1.4463382754474878,1,0.22405637999370653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1257,258,0,158.82237174342202,1,0.6984755347446312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1258,412,0,3.439180733403191,1,0.12993865845974636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1260,343,0,13.033736521130777,1,0.3781406865484066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1261,5612,0,17.475199656561017,1,2.239104470811727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1262,1159,0,539.3627565976934,1,7.534707680263279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1266,369,0,230.1070825222705,1,0.19083256547344832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268,469,0,78.736352958731,1,0.2627656955529243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272,119,0,225.9547749246069,1,0.43855784281769844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1274,453,0,19.782587152001724,1,0.393177900678286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1276,513,0,372.1375508159399,1,0.5497397492275313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1277,367,0,4.569915335159749,1,0.1742624924503836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280,313,0,37.91797181699076,1,6.567574120222269,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282,806,0,383.7446822293987,1,2.6401193291061014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284,476,0,9.026248429702719,1,1.032652198941005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286,49,0,0.37849882058799267,1,0.2112008999907901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287,679,0,206.8461676693987,1,2.4102001254863636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288,498,0,313.21946658959496,1,1.681112149152689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289,363,0,7.544304865412414,1,0.46373534288249674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290,344,0,272.81067136540787,1,0.7941299477672183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291,109,0,5.974658178165555,1,0.14624040927805707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293,311,0,0.5959429165231995,1,0.3447620769355156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294,113,0,143.6738028212567,1,0.911196671794144,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296,236,0,92.09568166137615,1,0.044169768143097296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297,136,0,1.3826695477036992,1,0.206697894478493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301,354,0,245.44628519941307,1,0.6634426116856046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302,380,0,4.6531154946824245,1,0.0929370192399472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303,94,0,287.6777924061863,1,0.03199898376701134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304,381,0,141.92904780193203,1,0.6862214655009031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306,2572,0,196.85161305988458,1,14.194494254247811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307,114,0,356.07749069584264,1,0.043652408950898926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308,543,0,274.53167097934147,1,0.38206618433659467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309,365,0,231.1429605141093,1,0.15583219751221442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1310,12,0,91.30355976535066,1,0.09481474975789299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313,147,0,268.9216324203161,1,0.0579681638825093,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315,93,0,15.980655459836797,1,0.29996484133301726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320,279,0,0.03389802575111389,1,0.35264424998057875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323,405,0,122.5806893039844,1,1.5634717424979816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324,80,0,30.732482324987096,1,0.47152374217991655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325,4,0,519.0295515849612,1,0.042624640363047105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327,337,0,241.9188157887539,1,0.5629811220392698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328,211,0,157.2007617790632,1,0.34098929441096115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330,642,0,290.35424383730935,1,0.4012026451097045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331,246,0,79.16250237177883,1,0.5472428386106869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333,8,0,14.098083976481576,1,0.02951156271834068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334,132,0,195.2296093705703,1,0.6356209955125057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336,64,0,7.3825047651332,1,2.5599674852587158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340,428,0,78.99369304662105,1,0.5366133019780827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341,290,0,149.61859989629738,1,0.6064593628873454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342,771,0,4.749554865062237,1,0.552579595433532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343,420,0,109.7333447451899,1,0.24941493137380646,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344,548,0,6.912858475489111,1,0.5736725203929577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345,203,0,196.2596968456637,1,0.4109959560837368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346,4152,0,1.872110344702378,1,27.98251972261658,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,437,0,304.78544631079814,1,0.4118919349540568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,267,0,177.8561275314129,1,0.4075995285374813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,199,0,481.62584226852164,1,0.057968163882486136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,116,0,271.5517338979407,1,0.03214990237602094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,271,0,158.34632538893084,1,0.1428357264348123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,261,0,229.31208602486566,1,0.5732198469317584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,1200,0,10.864059012383223,1,4.136217417702757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,61,0,216.20600860039121,1,0.02898408935833211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,620,0,7.110156855691457,1,1.3334147846675735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360,219,0,60.17248492222279,1,0.04409288801075929,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361,240,0,280.5526075936734,1,0.27690433392944225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362,311,0,0.0,1,0.10201796606619479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363,400,0,6.170592112001032,1,10.565212458872635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365,235,0,42.49065671325661,1,0.08855920081694574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366,119,0,319.9650491323082,1,0.08695220873832954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367,228,0,120.84512774778705,1,0.04413665873670384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368,3972,0,32.221189463249175,1,23.00907501530301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372,436,0,1.7375340997241437,1,0.5111423291264652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373,62,0,324.34843831423495,1,5.74612014383113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378,16,0,7.947262428727037,1,0.14898002623344564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379,210,0,20.755594101337113,1,1.5913346657665457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380,595,0,14.657502023270354,1,0.7942271756545135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381,199,0,0.4379033828154206,1,0.29222231514873204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382,312,0,141.24149202743138,1,0.5651210567875811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,277,0,75.65556609091436,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385,220,0,224.08425321599475,1,1.7033743006895903,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386,78,0,157.6060379517625,1,0.03230298463782531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388,113,0,32.879775033420145,1,1.2611430154701393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389,784,0,6.653114095825661,1,1.120996582698575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390,72,0,303.82876460696315,1,0.45272994549943973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391,338,0,256.59997041002737,1,2.5339482224946237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392,156,0,340.44848066198756,1,0.057968163882486136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,224,0,5.5097359656356275,1,2.3017850370029023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,80,0,0.1907091138418764,1,0.4124116639985478,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,257,0,168.14056530710167,1,0.07288959171445515,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,391,0,284.54952626812155,1,0.12819403798571555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,5043,0,42.27373018024932,1,26.58539504503109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,1251,0,125.06379166086309,1,19.630020108514678,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,680,0,241.39054723930226,1,0.9690187482970108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,432,0,295.85327333298795,1,0.46791520215202825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,340,0,452.6086992786976,1,0.19840552368403547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,159,0,173.08393538213568,1,0.043570886101226114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,701,0,4.780021852813661,1,5.554174759427948,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,590,0,19.096533126197755,1,0.31363891905017155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,322,0,0.6043255255790427,1,0.37075086840273586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,3025,0,758.0720023543792,1,10.830714397169894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,540,0,20.381632021325572,1,0.49365642619042394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,126,0,112.6036057748799,1,2.2971526304469214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,441,0,3.8920147244352847,1,0.2762210411802369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,45,0,2.7425265607494627,1,1.5745408235598475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,477,0,97.32737662542058,1,0.2521290298486022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,268,0,46.7116803242825,1,0.5301764437435071,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,341,0,56.45410896374142,1,0.262712511394517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,306,0,17.494286956032738,1,0.1753804263428991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,405,0,161.3850168104982,1,0.7562146203434024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,369,0,230.33713915243845,1,3.950669498735787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,420,0,1.4311755110975355,1,4.110600126847261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,741,0,5.605235544964671,1,1.9506203697160387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,205,0,233.21596012430717,1,0.07199416199255786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,158,0,4.312019670149311,1,0.1596942499488557,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,124,0,246.9595871135982,1,0.5102725392855436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,58,0,0.8678469292477304,1,0.3511520558901018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,204,0,17.992970065104586,1,0.2678163656978753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,206,0,11.082441088277847,1,0.04421652977614694,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,2247,0,412.4911837381311,1,15.798306718179836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,314,0,218.66711980337277,1,0.22214620461298915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,654,0,178.6486970530439,1,21.079895616074484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,215,0,0.2924958517542109,1,0.10906770343145188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,111,0,0.0,1,0.19923135119666285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,1029,0,6.5080545879900455,1,6.433136874084955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,558,0,220.46696862825456,1,1.032133048663689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,141,0,1.0443852309836075,1,0.21633268875901168,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,111,0,307.7597186886199,1,0.02898408935833211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,100,1,0.0,1,0.18569866205393717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,46,0,301.5160292291937,1,0.03130868400207891,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,159,0,46.557632999948034,1,0.3415099246223503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,12,0,21.04023324116133,1,0.02898408935833211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,813,0,2.2966786110773683,1,1.5633058280747234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,340,0,3.0807179920375347,1,2.2135044827962425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,121,0,177.8443812612942,1,0.06649316817828561,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,222,0,4.667318733409047,1,0.2660378033714961,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,22,0,13.59611185308313,1,0.08315662812406663,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,367,0,166.57251915962115,1,0.860268367895811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,133,0,175.7845805119959,1,0.26851510288386626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,504,0,298.4807349815943,1,0.29156438074341573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,266,0,18.008272456716753,1,0.20542335451763705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,284,0,421.84857949020386,1,2.0983471401568794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,895,0,7.68750686943531,1,0.37678776215443666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,407,0,9.151548095047474,1,0.32302949189106894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,164,0,422.03470767030376,1,0.0328714015285659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,243,1,231.28478245389869,1,0.06846728928680357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485,159,0,263.4123346248747,1,0.20006888798930694,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488,309,0,62.07730444264598,1,0.1449201501090844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489,176,0,249.38224529272446,1,0.10728651088191336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,230,0,4.614830612683994,1,0.2053505982104119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494,224,0,21.635306687574484,1,0.1173187660836716,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496,279,0,304.4129234624745,1,0.12066483659603155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497,290,0,133.75720992856031,1,0.9880090102695199,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498,71,0,193.6271126659849,1,0.028984089358343693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499,331,0,325.2459363476566,1,0.19594205400993195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500,534,0,1.0163734685629606,1,4.097600305878756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501,704,0,190.2966627185815,1,0.5542913951855987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502,19,0,244.65591834216187,1,0.042452662311329395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504,708,0,1.1718319281935692,1,1.6173888852040068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506,203,0,638.4823426690683,1,0.04401945200352208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507,190,0,639.2553169725422,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508,222,0,695.156758112132,1,0.08813793916360388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510,93,1,0.0,1,0.6414294178788991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512,5,0,15.349156957357142,1,0.03025584623303228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515,135,0,203.68965138275843,1,0.043586283411046436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516,435,0,17.359133106132504,1,0.2310357960327411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517,524,0,2.44824833056191,1,2.100120789971844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520,114,0,18.058155237514875,1,0.40690260501204695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521,295,0,4.2349245632067323E-4,1,0.3176630952203951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522,75,0,271.39881289159143,1,0.07039610281532055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523,180,0,55.81559360027313,1,0.5906325716522975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525,375,0,7.280205116607249,1,4.110832179089299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526,375,0,212.613463088942,1,0.8974497711658351,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527,116,0,242.22343119274592,1,0.10786127198768818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530,446,0,1.1968041368527338,1,0.13269559698667524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532,4029,0,81.79737477254089,1,22.287426363574024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,220,0,99.84426975436509,1,0.1486538605978642,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535,416,0,293.5606761890184,1,1.8559178224161206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538,141,0,0.3016992014599964,1,0.10925294172027888,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539,2526,0,65.80883288007465,1,10.063658311191743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540,260,0,173.82021092097438,1,0.30360939459062264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541,506,0,9.775212348315108,1,0.3890315067273809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542,58,0,0.0028571332804858685,1,0.12375317602355254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545,375,0,42.59289755567731,1,4.183885254152982,"{""type"":""MultiPoint"",""coordinates"":[]}"
1546,56,0,207.60844144847943,1,0.06459608945643452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547,561,0,19.612181900754926,1,1.8467318199505693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548,373,0,143.10279926087242,1,0.44682385237293726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1549,359,0,8.091141825483646,1,0.2944251810897388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1550,145,0,277.77459090923446,1,0.14855527378633693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1551,416,0,1.1022229558715697,1,9.796630673143023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1552,28,0,14.094064572942443,1,0.09008736411136567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1553,85,0,201.1987445862362,1,0.1769164672163832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1554,710,0,187.14448245288497,1,0.9279486296298272,"{""type"":""MultiPoint"",""coordinates"":[]}"
1555,471,0,107.1074335546,1,0.25674833765013244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1556,326,0,0.8458363611716777,1,0.19470779921660555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1557,5464,0,25.072946019095173,1,14.773564679491125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1558,82,0,208.5328094674459,1,0.04319492452889871,"{""type"":""MultiPoint"",""coordinates"":[]}"
1561,139,0,177.6268433156947,1,0.043664194377921385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1562,5,0,0.08906623319489881,1,0.1463718093598779,"{""type"":""MultiPoint"",""coordinates"":[]}"
1564,197,0,631.838639202062,1,0.043922022361741385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1566,14,0,5.054119330947287,1,0.22954765452692805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1567,78,0,213.3676474966444,1,0.06399794757232516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1570,604,0,81.96023217746915,1,0.12011072488271698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1571,251,0,66.53603326863038,1,2.197721569285683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1572,20,0,334.47563879948575,1,0.04261319184650591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1574,300,0,391.688732019958,1,0.2608550241446639,"{""type"":""MultiPoint"",""coordinates"":[]}"
1575,235,0,704.9760247957963,1,0.11593620909184406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1576,346,0,245.36665100851678,1,0.1285130756670271,"{""type"":""MultiPoint"",""coordinates"":[]}"
1577,240,0,126.41792665708402,1,0.13122729411020403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579,409,0,148.92789164064985,1,1.6817159006034443,"{""type"":""MultiPoint"",""coordinates"":[]}"
1580,325,0,31.903805992915295,1,0.3696956972471797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1582,43,0,50.01494144861876,1,0.6919347149039424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1583,863,0,7.412744015455246,1,0.8959031024692607,"{""type"":""MultiPoint"",""coordinates"":[]}"
1584,133,0,5.623572271550074,1,3.624281436548643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1585,357,0,1.1096535863471217,1,0.3779442391046642,"{""type"":""MultiPoint"",""coordinates"":[]}"
1586,88,0,50.237999707599805,1,0.7788481300470194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1587,918,0,15.779701634834055,1,2.3496118341443695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1588,4756,0,88.35771722518125,1,16.799386408692794,"{""type"":""MultiPoint"",""coordinates"":[]}"
